Pozo,date,bapd,bppd,bsw,mscf,pco2,temp,Na,pH,SO4,Cl,Fe,bicarb,Press,Ca,criticidad
AGR-14,7/21/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/21/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/21/2020,2752.75,272.25,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/21/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/21/2020,161.5,263.5,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/21/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/21/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/21/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/21/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/21/2020,776.6,649.52,54,156,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-81,7/21/2020,723.6,356.4,67,171,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-14,7/21/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/21/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/21/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/21/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/21/2020,4726.54,467.46,91,452,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/21/2020,6669.3,425.7,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/21/2020,468.66,173.34,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/21/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/21/2020,1404,156,90,70,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/21/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/21/2020,1291.2,322.8,80,72,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/21/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/21/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/21/2020,2747.29,271.71,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/21/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/21/2020,4607.52,688.48,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/21/2020,4128,1032,80,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/22/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/22/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/22/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/22/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/22/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/22/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/22/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/22/2020,2752.75,272.25,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/22/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/22/2020,161.5,263.5,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/22/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/22/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/22/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/22/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/22/2020,776.6,649.52,54,156,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-14,7/22/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/22/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/22/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/22/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/22/2020,4726.54,466.56,91,452,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/22/2020,6669.3,425.7,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/22/2020,468.66,173.34,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/22/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/22/2020,1404,156,90,70,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/22/2020,227.7,117.3,66,36,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/22/2020,1291.2,322.8,80,72,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/22/2020,2476.8,275.2,90,223,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/22/2020,2988.6,527.4,85,166,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/22/2020,2747.29,271.71,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/22/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/22/2020,4607.52,688.48,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/22/2020,4128,1032,80,132.47,5.1,194,29850.29328,6,55,58800,82,270,160,5720,HIGH RISK
AGR-33,7/24/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/24/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/24/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/24/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/24/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/24/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/24/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/24/2020,2752.75,286.56,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/24/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/24/2020,161.5,263.5,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/24/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/24/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/24/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/24/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/24/2020,762.48,748.36,47,155,7.75,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK
SHS-14,7/24/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/24/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/24/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/24/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/24/2020,4717.44,466.56,91,452,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/24/2020,6669.3,425.7,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/24/2020,468.66,173.34,73,25,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/24/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/24/2020,1404,156,90,72,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,HIGH RISK
SHS-22,7/24/2020,227.7,115.6,66,39,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/24/2020,1291.2,322.4,80,70,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/24/2020,2476.8,275.1,90,222,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/24/2020,2988.6,527.25,85,165,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/24/2020,2747.29,271.71,91,244,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/24/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/24/2020,4607.52,688.48,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
SHS-188,7/24/2020,4128,1032,80,132.47,5.1,210,29961.36593,6.6,80,59500,82.7,300,170,6400,HIGH RISK
AGR-33,7/25/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/25/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/25/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/25/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/25/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/25/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/25/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/25/2020,2897.44,286.56,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/25/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/25/2020,161.5,263.5,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/25/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/25/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/25/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-98,7/25/2020,452.863,879.087,34,238,12.25,180,20044.71403,6.6,32,40000,41,220,170,4000,MODERATE RISK
SHS-234,7/25/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-261,7/25/2020,663.64,748.36,47,155,7.75,170,36690.88558,6.5,51,69000,54.7,240,110,5640,MODERATE RISK
SHS-14,7/25/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/25/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/25/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/25/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/25/2020,4717.44,466.56,91,452,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/25/2020,6669.3,425.7,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/25/2020,468.66,173.34,73,26,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/25/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-224,7/25/2020,1072.8,156,90,72,5,175,24681.29347,6.5,156,47600,46.2,280,100,4360,HIGH RISK
SHS-22,7/25/2020,224.4,115.6,66,39,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/25/2020,1289.6,322.4,80,70,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/25/2020,2475.9,275.1,90,222,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/25/2020,2987.75,527.25,85,165,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/25/2020,2747.29,271.71,91,245,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/25/2020,612.32,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-26,7/25/2020,1352.52,238.68,85,40,28.6,207,6008.354104,6.7,97,10500,47,850,140,520,HIGH RISK
SHS-138,7/25/2020,4607.52,688.48,87,74.36,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
AGR-33,7/26/2020,2041.8,448.2,82,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/26/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/26/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/26/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/26/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/26/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/26/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/26/2020,2897.44,286.56,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/26/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/26/2020,161.5,263.5,38,28,7.92,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK
SHS-135,7/26/2020,178.8,119.2,60,68,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/26/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/26/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/26/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-14,7/26/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/26/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/26/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/26/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/26/2020,4717.44,466.56,91,452,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/26/2020,6669.3,425.7,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/26/2020,459.9,173.34,73,26,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/26/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-22,7/26/2020,224.4,115.6,66,39,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/26/2020,1289.6,322.4,80,70,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/26/2020,2475.9,275.1,90,222,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/26/2020,2987.75,527.25,85,165,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/26/2020,2748.2,271.71,91,245,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/26/2020,613.21,75.68,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/26/2020,4607.52,688.48,87,50,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
AGR-33,7/27/2020,2041.8,526.25,75,56,8,200,36311.07612,6.1,19,75100,56.1,120,145,8600,HIGH RISK
AGR-3,7/27/2020,1137.12,132.6,88,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/27/2020,2793,143.5,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/27/2020,4742.4,384.3,93,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-14,7/27/2020,1799.52,208.8,90,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/27/2020,1921.043,339.15,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/27/2020,2897.44,350.55,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/27/2020,460.7,81,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-111,7/27/2020,161.5,263.5,38,28,7.92,142,20760.66073,6.6,293,36600,18.74,200,200,2160,MODERATE RISK
SHS-28,7/27/2020,788.8,125.8,80,65,43.2,207,30689.09057,6.4,28,60800,37.6,260,90,6600,MODERATE RISK
SHS-135,7/27/2020,178.8,118,60,65,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/27/2020,1952.4,1645,50,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/27/2020,2954.52,432.16,84,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/27/2020,327.6,347.4,40,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-19,7/27/2020,570,913.25,35,292,10.85,150,32199.84107,6.6,65,63900,46.47,120,190,7040,LOW RISK
SHS-81,7/27/2020,579.38,346.5,67,171,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-19,7/27/2020,2892.75,356.33,87,78,1.8,150,32199.84107,6.6,65,63900,46.47,120,190,7040,MODERATE RISK
SHS-14,7/27/2020,1394.85,247.2,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/27/2020,2309.4,106,92,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/27/2020,3893.1,207.2,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/27/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/27/2020,4718.35,461.16,91,452,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/27/2020,6670.24,557.76,92,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/27/2020,459.9,181.83,71,26,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/27/2020,2598.16,176.4,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-22,7/27/2020,224.4,116.28,62,39,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/27/2020,1289.6,308,80,70,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/27/2020,2475.9,271.2,90,222,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/27/2020,2987.75,490.95,85,165,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/27/2020,2748.2,261.9,91,245,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/27/2020,613.21,64.8,91,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/27/2020,4608.39,685.1,87,50,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
AGR-33,7/28/2020,2041.8,448.2,82,56,8,200,37349.55997,6.5,29,77800,61.5,120,180,8440,HIGH RISK
AGR-3,7/28/2020,1137.12,98.88,92,23,81,197,31467.92237,6.8,102,61700,52.9,570,210,6280,HIGH RISK
AGR-5,7/28/2020,2793,147,95,43,52.5,203,31929.20583,6.6,144,62200,64.5,280,160,5880,LOW RISK
AGR-44,7/28/2020,4742.4,249.6,95,43,66,100,32065.58442,6.3,130,61000,50.2,390,160,5000,MODERATE RISK
AGR-54,7/28/2020,4173.12,362.88,92,45,18,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK
AGR-14,7/28/2020,1799.52,156.48,92,43,22,210,46850.04774,6.1,126,84600,45.5,160,200,5920,MODERATE RISK
SHS-56,7/28/2020,1921.043,339.007,85,282.05,128,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK
SHS-71,7/28/2020,2897.44,286.56,91,229,49,193,20848.38468,5.8,137,40000,83.52,450,170,3760,SEVERE RISK
SHS-52,7/28/2020,460.7,81.3,85,77,18.5,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK
SHS-135,7/28/2020,178.8,124.8,60,65,22.5,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK
SHS-87,7/28/2020,1952.4,1301.6,60,290,4,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK
SHS-23,7/28/2020,2954.52,441.48,87,258,40.5,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-234,7/28/2020,327.6,257.4,56,228,8.5,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK
SHS-81,7/28/2020,579.38,369.41,64,171,9.5,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK
SHS-14,7/28/2020,1394.85,246.15,85,75,15,192,7722.20975,6.7,15,13800,8.4,1300,100,1120,MODERATE RISK
SHS-139,7/28/2020,2309.4,256.6,90,220,8.4,178,5208.964533,6.3,315,9500,8,1100,120,760,LOW RISK
SHS-191,7/28/2020,3893.1,204.9,95,165,73.71,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK
SHS-80,7/28/2020,49.5,115.5,30,87,3.2,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,LOW RISK
SHS-228,7/28/2020,4718.35,466.65,91,452,48.75,210,5480.156936,6.8,155,9200,41.65,760,195,520,MODERATE RISK
SHS-75,7/28/2020,6670.24,425.76,94,114,29.15,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK
SHS-82,7/28/2020,459.9,170.1,73,26,5,180,34911.83602,6.6,66,65000,111.25,260,70,5320,MODERATE RISK
SHS-23,7/28/2020,2598.16,168.6,94,325,81.12,200,11013,7.6,157,20200,10.4,740,170,1440,SEVERE RISK
SHS-22,7/28/2020,224.4,115.6,66,39,11.7,170,26974.86435,6.7,139,52500,86,310,40,4800,MODERATE RISK
SHS-225,7/28/2020,1289.6,322.4,80,70,6.8,150,29588.8987,6.4,111,55500,47.75,280,75,4960,MODERATE RISK
SHS-221,7/28/2020,2475.9,275.1,90,222,58.5,192,5570.39519,7.1,55,8900,3.28,870,100,320,HIGH RISK
SHS-183,7/28/2020,2987.75,527.25,85,165,56,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK
SHS-68,7/28/2020,2748.2,271.8,91,245,19.25,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK
SHS-95,7/28/2020,613.21,75.79,89,200,26,180,15704.08064,7.2,31,27000,49.6,860,60,1560,LOW RISK
SHS-138,7/28/2020,4608.39,688.61,87,50,20,218,28300.41488,6.7,164,55200,36.5,570,150,5560,MODERATE RISK
