Pozo,date,bapd,bppd,bsw,mscf,pco2,temp,Na,pH,SO4,Cl,Fe,bicarb,pres,Ca,criticidad,mpy
AGR-44,1/24/2020,5232.18,393.54,93,52,17,100,32065.58442,6.3,130,61000,50.2,390,160,5000,SEVERE RISK,22.18
AGR-54,1/24/2020,4263.12,320.88,93,40,6.75,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.226
AGR-14,1/24/2020,1950.4,169.6,92,41,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.788
SHS-211,1/24/2020,1449,161,90,90,132.3,210,3336.418863,6.9,88,7600,137.6,1525,260,1000,HIGH RISK,6.973
SHS-56,1/24/2020,1929.925,340.575,85,85,112,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,1.791
SHS-71,1/24/2020,3539.9,350.1,91,132,34.65,193,20848.38468,5.8,137,40000,83.52,450,170,3760,MODERATE RISK,2.978
SHS-52,1/24/2020,459,81,85,85,21.6,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK,0.938
SHS-17,1/24/2020,104.52,96.48,52,52,4.6,187,27570.83568,7,45,54800,95.2,250,160,5240,MODERATE RISK,1.621
SHS-111,1/24/2020,161.12,262.88,38,38,5.55,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK,3.27
SHS-28,1/24/2020,506,126.5,80,80,30.8,0,37156.51647,6.8,15,70000,35.2,510,0,5840,LOW RISK,0.792
SHS-136,1/24/2020,75,112.5,40,40,22.12,180,8252.099124,6.5,134,15200,29.7,600,155,960,MODERATE RISK,2.912
SHS-151,1/24/2020,2239.38,334.62,87,87,60.31,220,4848.360042,6.6,220,9300,6.64,610,155,880,SEVERE RISK,11.155
SHS-135,1/24/2020,177.6,118.4,60,60,56,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK,4.527
SHS-87,1/24/2020,1711.84,1580.16,52,52,2,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK,1.191
SHS-23,1/24/2020,2269.68,432.32,84,84,22.5,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.78
SHS-234,1/24/2020,231.6,347.4,40,40,8.45,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK,0.999
SHS-261,1/24/2020,738.32,939.68,44,44,10.2,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK,4.401
SHS-81,1/24/2020,704.84,347.16,67,67,5.96,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK,0.183
SHS-14,1/24/2020,1406.75,248.25,85,75,28.16,160,8992.228666,6.6,195,16800,17,930,150,1080,LOW RISK,0.111
SHS-139,1/24/2020,1230.96,107.04,92,137,41.65,187,4427.206312,7,235,7700,12,625,60,680,LOW RISK,0.465
SHS-191,1/24/2020,3948.2,207.8,95,162,27.3,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK,0.739
SHS-295,1/24/2020,868.14,509.86,63,278,8.19,180,11645.5948,6.8,133,25000,25.3,540,110,3360,LOW RISK,0.542
SHS-80,1/24/2020,51,119,30,96,4.85,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,MODERATE RISK,3.209
SHS-20,1/24/2020,1810.26,223.74,89,89,3.54,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK,0.668
SHS-228,1/24/2020,4627.35,457.65,91,454,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,0.753
SHS-75,1/24/2020,6430.8,559.2,92,92,62.37,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK,18.451
SHS-82,1/24/2020,426.426,174.174,71,25,2.76,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.528
SHS-23,1/24/2020,2670.54,170.46,94,339,34.27,200,11013,7.6,157,20200,10.4,740,170,1440,HIGH RISK,6.913
SHS-23,1/24/2020,2670.54,170.46,94,94,34.27,200,11013,7.6,157,20200,10.4,740,170,1440,HIGH RISK,6.856
SHS-224,1/24/2020,971.7,236.8,80,75,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,MODERATE RISK,3.29
SHS-22,1/24/2020,184.14,112.86,62,62,2.82,170,26974.86435,6.7,139,52500,86,310,40,4800,LOW RISK,0.7
SHS-225,1/24/2020,1272,318,80,71,5.7,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.338
SHS-225,1/24/2020,1272,318,80,80,5.7,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.415
SHS-221,1/24/2020,2455.2,272.8,90,208,36,192,5570.39519,7.1,55,8900,3.28,870,100,320,SEVERE RISK,10.66
SHS-221,1/24/2020,2455.2,272.8,90,90,36,192,5570.39519,7.1,55,8900,3.28,870,100,320,SEVERE RISK,13.624
SHS-183,1/24/2020,2794.8,493.2,85,365,31.61,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK,9.679
SHS-267,1/24/2020,2059.2,280.8,88,228,37.7,190,6475.314847,6.7,197,10500,4.92,1070,145,480,LOW RISK,0.932
SHS-68,1/24/2020,2626.26,259.74,91,91,2.8,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK,0.034
SHS-95,1/24/2020,677.04,66.96,91,195,11.44,180,15704.08064,7.2,31,27000,49.6,860,60,1560,MODERATE RISK,1.254
SHS-95,1/24/2020,677.04,66.96,91,91,11.44,180,15704.08064,7.2,31,27000,49.6,860,60,1560,MODERATE RISK,4.741
SHS-69,1/24/2020,2241.02,276.98,89,28.43,10.8,180,37295.9424,6.7,31,75200,53.2,200,130,7920,MODERATE RISK,2.791
SHS-137,1/24/2020,4368.32,599.76,88,34.52,5.6,208,20926.25308,6.8,239,40400,74.1,300,90,3440,MODERATE RISK,1.456
SHS-138,1/24/2020,4588.38,685.62,87,30.33,3.56,218,30579.38728,6.55,100,58300,46.43,290,170,5360,MODERATE RISK,3.522
SHS-177,1/24/2020,2421,807,75,23,5.85,210,30439,6.9,148,59300,100,366,190,5440,MODERATE RISK,3.261
SHS-165,1/24/2020,3199.06,101.94,97,30.92,3.86,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.122
SHS-17,1/24/2020,4643.6,296.4,94,20.85,5.56,187,27570.83568,7,45,54800,95.2,250,160,5240,MODERATE RISK,1.906
SHS-188,1/24/2020,3746.25,1248.5,75,35.2,0,194,29850.29328,6,55,58800,82,270,160,5720,MODERATE RISK,2.719
SHS-173,1/24/2020,3257.72,283.28,92,42.5,12,198,32456.72771,6.7,156,60000,47.6,340,190,5080,LOW RISK,0.761
AGR-33,1/25/2020,1633.5,544.5,75,73,3,200,36311.07612,6.1,19,75100,56.1,120,145,8600,MODERATE RISK,3.339
AGR-52,1/25/2020,41.04,186.96,18,36,3,119,10718.11213,6.8,321,21000,44.7,250,150,2440,LOW RISK,0.823
AGR-42,1/25/2020,4789.8,532.2,90,45,8,220,27971.28105,6.3,23,61000,58.7,366,170,7840,HIGH RISK,8.645
AGR-3,1/25/2020,997.92,136.08,88,27,5.4,205,31121.67654,6.28,71,62300,67.3,250,210,6480,SEVERE RISK,16.52
AGR-40,1/25/2020,115.44,461.76,20,50.32,37.4,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.629
AGR-5,1/25/2020,2918.4,153.6,95,23,20.8,203,31929.20583,6.6,144,62200,64.5,280,160,5880,SEVERE RISK,21.9
AGR-44,1/25/2020,5228.46,393.54,93,52,17,100,32065.58442,6.3,130,61000,50.2,390,160,5000,SEVERE RISK,12.751
AGR-54,1/25/2020,4263.12,320.88,93,40,6.75,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.367
AGR-14,1/25/2020,1948.56,169.44,92,41,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.742
SHS-211,1/25/2020,1449,161,90,90,132.3,190,3669.522689,6.4,266,7600,8.65,1200,210,1120,HIGH RISK,6.116
SHS-56,1/25/2020,1929.925,340.575,85,85,112,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,1.334
SHS-71,1/25/2020,3539.9,350.1,91,91,34.65,193,20848.38468,5.8,137,40000,83.52,450,170,3760,MODERATE RISK,4.202
SHS-71,1/25/2020,3539.9,350.1,91,132,34.65,193,20848.38468,5.8,137,40000,83.52,450,170,3760,MODERATE RISK,4.799
SHS-52,1/25/2020,459,81,85,85,21.6,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK,0.107
SHS-17,1/25/2020,104.52,96.48,52,52,4.6,187,27570.83568,7,45,54800,95.2,250,160,5240,MODERATE RISK,3.876
SHS-111,1/25/2020,161.12,262.88,38,38,5.55,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK,2.451
SHS-28,1/25/2020,506,126.5,80,80,30.8,130,6455.781796,6.5,209,12500,12.35,850,110,1160,LOW RISK,0.363
SHS-135,1/25/2020,177.6,118.4,60,60,56,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK,4.574
SHS-87,1/25/2020,1711.84,1580.16,52,52,2,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK,4.72
SHS-25,1/25/2020,1346.73,402.27,77,77,27,220,8041.760398,6.8,149,15900,9,740,140,1440,SEVERE RISK,14.336
SHS-23,1/25/2020,2269.68,432.32,84,84,22.5,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.529
SHS-234,1/25/2020,231.6,347.4,40,40,8.45,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK,0.1
SHS-261,1/25/2020,738.32,939.68,44,44,10.2,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK,4.753
SHS-81,1/25/2020,704.84,347.16,67,67,5.96,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK,0.175
SHS-14,1/25/2020,1406.75,248.25,85,75,28.16,160,8992.228666,6.6,195,16800,17,930,150,1080,LOW RISK,0.803
SHS-139,1/25/2020,1230.96,107.04,92,137,41.65,187,4427.206312,7,235,7700,12,625,60,680,LOW RISK,0.843
SHS-191,1/25/2020,3948.2,207.8,95,162,27.3,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK,0.712
SHS-295,1/25/2020,868.14,509.86,63,278,8.19,180,11645.5948,6.8,133,25000,25.3,540,110,3360,LOW RISK,0.165
SHS-80,1/25/2020,51,119,30,96,4.85,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,MODERATE RISK,1.643
SHS-20,1/25/2020,1810.26,223.74,89,89,3.54,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK,0.736
SHS-222,1/25/2020,3758.4,561.6,87,87,26,120,4595.809713,6.5,112,8000,10.9,1100,70,520,LOW RISK,0.847
SHS-228,1/25/2020,4627.35,457.65,91,91,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,0.469
SHS-228,1/25/2020,4627.35,457.65,91,450.23,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,0.946
SHS-75,1/25/2020,6430.8,559.2,92,92,62.37,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK,14.41
SHS-82,1/25/2020,426.426,174.174,71,71,2.76,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.668
SHS-82,1/25/2020,426.426,174.174,71,24,2.76,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.533
SHS-23,1/25/2020,2721.3,173.7,94,94,34.27,200,11013,7.6,157,20200,10.4,740,170,1440,HIGH RISK,9.43
SHS-224,1/25/2020,971.7,236.8,80,75,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,MODERATE RISK,3.65
SHS-22,1/25/2020,184.14,112.86,62,62,2.82,170,26974.86435,6.7,139,52500,86,310,40,4800,LOW RISK,0.114
SHS-225,1/25/2020,1272,318,80,80,5.7,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.373
SHS-221,1/25/2020,2454.3,272.7,90,90,36,192,5570.39519,7.1,55,8900,3.28,870,100,320,SEVERE RISK,17.993
SHS-183,1/25/2020,2794.8,493.2,85,85,31.61,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK,5.879
SHS-183,1/25/2020,2794.8,493.2,85,361,31.61,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK,7.207
SHS-267,1/25/2020,2059.2,280.8,88,88,37.7,190,6475.314847,6.7,197,10500,4.92,1070,145,480,LOW RISK,0.218
SHS-267,1/25/2020,2059.2,280.8,88,225,37.7,190,6475.314847,6.7,197,10500,4.92,1070,145,480,LOW RISK,0.087
SHS-68,1/25/2020,2626.26,259.74,91,91,2.8,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK,0.707
SHS-95,1/25/2020,655.2,64.8,91,91,11.44,180,15704.08064,7.2,31,27000,49.6,860,60,1560,MODERATE RISK,2.62
SHS-137,1/25/2020,4398.24,599.76,88,34.52,5.6,208,20926.25308,6.8,239,40400,74.1,300,90,3440,MODERATE RISK,4.364
SHS-138,1/25/2020,4588.38,685.62,87,30.33,3.56,218,30579.38728,6.55,100,58300,46.43,290,170,5360,MODERATE RISK,2.314
SHS-177,1/25/2020,2421,807,75,23,5.85,210,30439,6.9,148,59300,100,366,190,5440,MODERATE RISK,2.723
SHS-165,1/25/2020,3296.06,101.94,97,30.92,3.86,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.603
SHS-17,1/25/2020,4643.6,296.4,94,20.85,5.56,187,27570.83568,7,45,54800,95.2,250,160,5240,MODERATE RISK,3.052
SHS-188,1/25/2020,3745.5,1248.5,75,35.2,0,194,29850.29328,6,55,58800,82,270,160,5720,MODERATE RISK,1.455
SHS-173,1/25/2020,3257.72,283.28,92,42.5,12,198,32456.72771,6.7,156,60000,47.6,340,190,5080,LOW RISK,0.321
AGR-33,1/26/2020,1633.5,544.5,75,73,3,200,36311.07612,6.1,19,75100,56.1,120,145,8600,MODERATE RISK,4.088
AGR-52,1/26/2020,41.04,186.96,18,36,3,119,10718.11213,6.8,321,21000,44.7,250,150,2440,LOW RISK,0.522
AGR-42,1/26/2020,4789.8,532.2,90,45,8,220,27971.28105,6.3,23,61000,58.7,366,170,7840,HIGH RISK,7.82
AGR-3,1/26/2020,997.92,136.08,88,27,5.4,205,31121.67654,6.28,71,62300,67.3,250,210,6480,SEVERE RISK,10.105
AGR-40,1/26/2020,115.44,461.76,20,50.32,37.4,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.788
AGR-5,1/26/2020,2918.4,153.6,95,23,20.8,203,31929.20583,6.6,144,62200,64.5,280,160,5880,SEVERE RISK,11.877
AGR-44,1/26/2020,5228.46,393.54,93,52,17,100,32065.58442,6.3,130,61000,50.2,390,160,5000,SEVERE RISK,18.056
AGR-54,1/26/2020,4263.12,320.88,93,40,6.75,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.225
AGR-14,1/26/2020,1948.56,169.44,92,41,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.879
SHS-56,1/26/2020,1929.925,340.575,85,85,112,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,2.521
SHS-71,1/26/2020,3539.9,350.1,91,132,34.65,193,20848.38468,5.8,137,40000,83.52,450,170,3760,MODERATE RISK,2.759
SHS-52,1/26/2020,459,81,85,85,21.6,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK,0.558
SHS-17,1/26/2020,104.52,96.48,52,52,4.6,187,27570.83568,7,45,54800,95.2,250,160,5240,MODERATE RISK,3.683
SHS-111,1/26/2020,161.12,262.88,38,38,5.55,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK,3.587
SHS-135,1/26/2020,177.6,118.4,60,60,56,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK,1.174
SHS-87,1/26/2020,1711.84,1580.16,52,90,2,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK,2.089
SHS-23,1/26/2020,2269.68,432.32,84,84,22.5,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.463
SHS-234,1/26/2020,231.6,347.4,40,40,8.45,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK,0.155
SHS-261,1/26/2020,738.32,939.68,44,44,10.2,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK,4.151
SHS-81,1/26/2020,704.84,347.16,67,67,5.96,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK,0.817
SHS-14,1/26/2020,1406.75,248.25,85,75,28.16,160,8992.228666,6.6,195,16800,17,930,150,1080,LOW RISK,0.708
SHS-139,1/26/2020,1230.96,107.04,92,137,41.65,187,4427.206312,7,235,7700,12,625,60,680,LOW RISK,0.208
SHS-191,1/26/2020,3948.2,207.8,95,162,27.3,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK,0.323
SHS-295,1/26/2020,868.14,509.86,63,278,8.19,180,11645.5948,6.8,133,25000,25.3,540,110,3360,LOW RISK,0.152
SHS-80,1/26/2020,51,119,30,96,4.85,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,MODERATE RISK,3.182
SHS-20,1/26/2020,1810.26,223.74,89,211,3.54,182,24269.70099,6,173,46300,32.7,540,200,4280,LOW RISK,0.481
SHS-228,1/26/2020,4628.26,457.74,91,450.23,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,0.126
SHS-75,1/26/2020,6430.8,559.2,92,92,62.37,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK,23.145
SHS-82,1/26/2020,427.42,174.58,71,24,2.76,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.974
SHS-23,1/26/2020,2721.3,173.7,94,94,34.27,200,11013,7.6,157,20200,10.4,740,170,1440,HIGH RISK,6.887
SHS-224,1/26/2020,971.7,236.8,80,75,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,MODERATE RISK,1.939
SHS-22,1/26/2020,184.14,112.86,62,35,2.82,170,26974.86435,6.7,139,52500,86,310,40,4800,LOW RISK,0.763
SHS-225,1/26/2020,1272,318,80,80,5.7,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.736
SHS-221,1/26/2020,2454.3,272.7,90,90,36,192,5570.39519,7.1,55,8900,3.28,870,100,320,SEVERE RISK,18.851
SHS-183,1/26/2020,2805,495,85,361,31.61,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK,9.081
SHS-267,1/26/2020,2058.32,280.68,88,225,37.7,190,6475.314847,6.7,197,10500,4.92,1070,145,480,LOW RISK,0.294
SHS-68,1/26/2020,2626.26,259.74,91,91,2.8,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK,0.98
SHS-95,1/26/2020,655.2,64.8,91,91,11.44,180,15704.08064,7.2,31,27000,49.6,860,60,1560,MODERATE RISK,4.245
SHS-137,1/26/2020,4398.24,599.76,88,34.52,5.6,208,20926.25308,6.8,239,40400,74.1,300,90,3440,MODERATE RISK,2.956
SHS-138,1/26/2020,4588.38,685.62,87,30.33,3.56,218,30579.38728,6.55,100,58300,46.43,290,170,5360,MODERATE RISK,2.288
SHS-177,1/26/2020,2421,807,75,25.6,5.85,210,30439,6.9,148,59300,100,366,190,5440,MODERATE RISK,3.891
SHS-165,1/26/2020,3296.06,101.94,97,30.92,3.86,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.062
SHS-17,1/26/2020,4643.6,296.4,94,20.96,5.56,187,27570.83568,7,45,54800,95.2,250,160,5240,MODERATE RISK,1.992
SHS-188,1/26/2020,3745.5,1248.5,75,35.2,0,194,29850.29328,6,55,58800,82,270,160,5720,MODERATE RISK,2.331
SHS-173,1/26/2020,3257.72,283.28,92,43.21,12,198,32456.72771,6.7,156,60000,47.6,340,190,5080,LOW RISK,1
AGR-33,1/27/2020,1633.5,544.5,75,73,3,200,36311.07612,6.1,19,75100,56.1,120,145,8600,MODERATE RISK,3.447
AGR-52,1/27/2020,41.04,186.96,18,36,3,119,10718.11213,6.8,321,21000,44.7,250,150,2440,LOW RISK,0.887
AGR-42,1/27/2020,4789.8,532.2,90,45,8,220,27971.28105,6.3,23,61000,58.7,366,170,7840,HIGH RISK,5.018
AGR-3,1/27/2020,997.92,136.08,88,27,5.4,205,31121.67654,6.28,71,62300,67.3,250,210,6480,SEVERE RISK,21.143
AGR-40,1/27/2020,115.44,461.76,20,50.32,37.4,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.484
AGR-5,1/27/2020,2918.4,153.6,95,23,20.8,203,31929.20583,6.6,144,62200,64.5,280,160,5880,SEVERE RISK,14.84
AGR-44,1/27/2020,5228.46,393.54,93,52,17,100,32065.58442,6.3,130,61000,50.2,390,160,5000,SEVERE RISK,23.619
AGR-54,1/27/2020,4263.12,320.88,93,40,6.75,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.489
AGR-14,1/27/2020,1948.56,169.44,92,41,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.885
SHS-56,1/27/2020,1929.925,340.575,85,169.1,112,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,4.181
SHS-71,1/27/2020,3539.9,350.1,91,132,34.65,193,20848.38468,5.8,137,40000,83.52,450,170,3760,MODERATE RISK,4.334
SHS-52,1/27/2020,459,81,85,85,21.6,140,20212.62582,7.1,127.5,35500,39.75,390.4,198,2160,LOW RISK,0.526
SHS-17,1/27/2020,104.52,96.48,52,52,4.6,187,27570.83568,7,45,54800,95.2,250,160,5240,MODERATE RISK,2.562
SHS-111,1/27/2020,161.12,262.88,38,38,5.55,148,16043.64522,7.7,244,28300,2.84,634.4,180,1000,MODERATE RISK,3.82
SHS-135,1/27/2020,177.6,118.4,60,60,56,157,8541.06674,7.5,100,16800,70.9,540,150,1840,MODERATE RISK,1.707
SHS-49,1/27/2020,1820.91,180.09,91,91,13,210,22045.50042,6.5,63,42000,5.7,200,100,3880,MODERATE RISK,4.083
SHS-87,1/27/2020,1774.98,1512.02,54,90,2,160,34140.60604,6.8,46,68000,64.7,180,150,6600,MODERATE RISK,1.342
SHS-23,1/27/2020,2269.68,432.32,84,84,22.5,200,11013,7.6,157,20200,10.4,740,170,1440,LOW RISK,0.707
SHS-234,1/27/2020,231.6,347.4,40,40,8.45,137,27656.7931,6.7,14,54100,36.34,200,100,4880,LOW RISK,0.052
SHS-261,1/27/2020,738.32,939.68,44,44,10.2,154,29238.58221,6.5,35,57000,60.2,160,180,5760,MODERATE RISK,3.975
SHS-81,1/27/2020,704.84,347.16,67,67,5.96,178,33725.13728,6.6,25,59700,35,220,130,3240,LOW RISK,0.282
SHS-14,1/27/2020,1406.75,248.25,85,75,28.16,160,8992.228666,6.6,195,16800,17,930,150,1080,LOW RISK,0.975
SHS-139,1/27/2020,1230.96,107.04,92,137,41.65,187,4427.206312,7,235,7700,12,625,60,680,LOW RISK,0.317
SHS-191,1/27/2020,3948.2,207.8,95,162,27.3,210,3288,6.5,43,5600,3.1,1110,170,440,LOW RISK,0.976
SHS-295,1/27/2020,868.14,509.86,63,278,8.19,180,11645.5948,6.8,133,25000,25.3,540,110,3360,LOW RISK,0.84
SHS-80,1/27/2020,51,119,30,96,4.85,95,15212.26872,6.4,34,28000,172.1,353.8,140,752,MODERATE RISK,4.421
SHS-20,1/27/2020,1809.37,223.63,89,211,3.54,187,22978.47923,6.5,223,45000,32.9,280,300,5280,LOW RISK,0.607
SHS-228,1/27/2020,4628.26,457.74,91,450.23,24.31,210,5480.156936,6.8,155,9200,41.65,760,195,520,LOW RISK,0.148
SHS-75,1/27/2020,6430.8,559.2,92,92,62.37,208,4327.355246,6.5,60,7700,6.39,720,120,400,SEVERE RISK,18.328
SHS-82,1/27/2020,427.42,174.58,71,24,2.76,180,34911.83602,6.6,66,65000,111.25,260,70,5320,LOW RISK,0.538
SHS-23,1/27/2020,2721.3,173.7,94,323,34.27,200,11013,7.6,157,20200,10.4,740,170,1440,HIGH RISK,9.353
SHS-224,1/27/2020,971.7,236.8,80,75,5,166,23844.38529,6.3,125,46000,85.8,300,55,4640,MODERATE RISK,4.209
SHS-22,1/27/2020,184.76,113.24,62,35,2.82,170,26974.86435,6.7,139,52500,86,310,40,4800,LOW RISK,0.646
SHS-225,1/27/2020,1272,318,80,83,5.7,150,29588.8987,6.4,111,55500,47.75,280,75,4960,LOW RISK,0.082
SHS-221,1/27/2020,2454.3,272.7,90,215,36,192,5570.39519,7.1,55,8900,3.28,870,100,320,SEVERE RISK,24.838
SHS-183,1/27/2020,2805,495,85,361,31.61,186,3379.202368,7.2,67,6500,5.19,990,120,760,HIGH RISK,6.539
SHS-267,1/27/2020,2058.32,280.68,88,225,37.7,185,7573.826017,6.6,201,12000,3.9,1160,145,520,LOW RISK,0.098
SHS-68,1/27/2020,2626.26,259.74,91,224,2.8,185,34764.56552,6.1,119,65500,108.7,750,150,5400,LOW RISK,0.188
SHS-95,1/27/2020,655.2,64.8,91,91,11.44,180,15704.08064,7.2,31,27000,49.6,860,60,1560,MODERATE RISK,1.606
SHS-137,1/27/2020,4398.24,599.76,88,34.52,5.6,208,20926.25308,6.8,239,40400,74.1,300,90,3440,MODERATE RISK,4.417
SHS-138,1/27/2020,4588.38,685.62,87,30,3.56,218,30579.38728,6.55,100,58300,46.43,290,170,5360,MODERATE RISK,4.78
SHS-177,1/27/2020,2433,811,75,25.6,5.85,210,30439,6.9,148,59300,100,366,190,5440,MODERATE RISK,4.585
SHS-165,1/27/2020,3296.06,101.94,97,30.92,3.86,175,24008.5636,6,228,47500,38.9,390.4,190,4880,LOW RISK,0.572
SHS-17,1/27/2020,4668.04,297.96,94,20.96,5.56,187,27570.83568,7,45,54800,95.2,250,160,5240,MODERATE RISK,2.64
SHS-188,1/27/2020,3745.5,1248.5,75,35.2,0,194,29850.29328,6,55,58800,82,270,160,5720,MODERATE RISK,3.601
SHS-173,1/27/2020,3312,288,92,43.21,12,198,32456.72771,6.7,156,60000,47.6,340,190,5080,LOW RISK,0.994
AGR-33,1/28/2020,1633.5,544.5,75,73,3,200,36311.07612,6.1,19,75100,56.1,120,145,8600,MODERATE RISK,2.05
AGR-52,1/28/2020,41.04,186.96,18,36,3,119,10718.11213,6.8,321,21000,44.7,250,150,2440,LOW RISK,0.61
AGR-42,1/28/2020,4789.8,532.2,90,45,8,220,27971.28105,6.3,23,61000,58.7,366,170,7840,HIGH RISK,8.319
AGR-3,1/28/2020,997.92,136.08,88,27,5.4,205,31121.67654,6.28,71,62300,67.3,250,210,6480,SEVERE RISK,22.35
AGR-40,1/28/2020,115.44,461.76,20,50.32,37.4,180,24828.12272,6.6,81,48900,168,480,230,4680,LOW RISK,0.579
AGR-5,1/28/2020,2918.4,153.6,95,23,20.8,203,31929.20583,6.6,144,62200,64.5,280,160,5880,SEVERE RISK,10.238
AGR-44,1/28/2020,5228.46,393.54,93,52,17,100,32065.58442,6.3,130,61000,50.2,390,160,5000,SEVERE RISK,12.688
AGR-54,1/28/2020,4263.12,320.88,93,40,6.75,220,53245.95314,6,69,98000,59.7,240,190,6880,LOW RISK,0.143
AGR-14,1/28/2020,1948.56,169.44,92,41,19.53,210,46850.04774,6.1,126,84600,45.5,160,200,5920,LOW RISK,0.48
SHS-56,1/28/2020,1929.925,340.575,85,169.1,112,205,9568.10179,6.9,177,18900,52.3,870,230,2080,MODERATE RISK,4.606
